title,performer,adjective,adjective_id,av_adjective,av_id
(You Drive Me) Crazy,Britney Spears,Gleeful,10083,glee,71
The Loco-Motion,Kylie Minogue,Gleeful,10083,glee,71
Blue Skies,Ella Fitzgerald,Gleeful,10083,glee,71
I Got Plenty O'' Nuttin'',Frank Sinatra,Gleeful,10083,glee,71
How About You?,Frank Sinatra,Gleeful,10083,glee,71
Left to My Own Devices,Pet Shop Boys,Gleeful,10083,glee,71
You Do Something to Me,Frank Sinatra,Gleeful,10083,glee,71
S''posin'',Frank Sinatra,Gleeful,10083,glee,71
In Dulci Jubilo,Mike Oldfield,Gleeful,10083,glee,71
When I Think of You,Janet Jackson,Gleeful,10083,glee,71
I''ve Got My Love to Keep Me Warm,Louis Armstrong,Gleeful,10083,glee,71
Lover,Frank Sinatra,Gleeful,10083,glee,71
Blue Moon of Kentucky,Elvis Presley,Gleeful,10083,glee,71
Gratitude,Earth  Wind & Fire,Gleeful,10083,glee,71
Power of Love/Love Power,Luther Vandross,Gleeful,10083,glee,71
I Want to Hold Your Hand,The Beatles,Gleeful,10083,glee,71
Taking a Chance on Love,Frank Sinatra,Gleeful,10083,glee,71
No Reply,The Beatles,Gloomy,10084,gloomy,112
Don''t Bother Me,The Beatles,Gloomy,10084,gloomy,112
Eleanor Rigby,The Beatles,Gloomy,10084,gloomy,112
Mein Teil,Rammstein,Gloomy,10084,gloomy,112
Links 2 3 4,Rammstein,Gloomy,10084,gloomy,112
Reno,Bruce Springsteen,Gloomy,10084,gloomy,112
Without You I''m Nothing,David Bowie,Gloomy,10084,gloomy,112
While the Music Plays On,Tony Bennett,Gloomy,10084,gloomy,112
Y''All Want a Single,Korn,Gloomy,10084,gloomy,112
Did My Time,Korn,Gloomy,10084,gloomy,112
Right Now,Korn,Gloomy,10084,gloomy,112
Lonely Boy,Paul Anka,Gloomy,10084,gloomy,112
Crazy Love,Paul Anka,Gloomy,10084,gloomy,112
Hard Times (No One Knows Better Than I),Ray Charles,Gloomy,10084,gloomy,112
Knockin'' on Heaven''s Door,Bob Dylan,Gloomy,10084,gloomy,112
All Along the Watchtower,Bob Dylan,Gloomy,10084,gloomy,112
A Hard Rain''s A-Gonna Fall,Bob Dylan,Gloomy,10084,gloomy,112
Paint It Black,The Rolling Stones,Gloomy,10084,gloomy,112
Long Black Veil,Johnny Cash,Gloomy,10084,gloomy,112
I Don''t Wanna Play House,Tammy Wynette,Gloomy,10084,gloomy,112
D-I-V-O-R-C-E,Tammy Wynette,Gloomy,10084,gloomy,112
Hurt,Johnny Cash,Gloomy,10084,gloomy,112
Look Back in Anger,David Bowie,Gloomy,10084,gloomy,112
Gimme Shelter,The Rolling Stones,Gloomy,10084,gloomy,112
The River,Bruce Springsteen,Gloomy,10084,gloomy,112
Pressure,Billy Joel,Gloomy,10084,gloomy,112
Tonight  Tonight,The Smashing Pumpkins,Gloomy,10084,gloomy,112
Dirty,Korn,Gloomy,10084,gloomy,112
Make Me Bad,Korn,Gloomy,10084,gloomy,112
Trash,Korn,Gloomy,10084,gloomy,112
Neither One of Us (Wants to Be the First to Say Goodbye),Gladys Knight & the Pips,Gloomy,10084,gloomy,112
Inner City Blues (Make Me Wanna Holler),Marvin Gaye,Gloomy,10084,gloomy,112
What''s Happening Brother,Marvin Gaye,Gloomy,10084,gloomy,112
What''s Going On,Marvin Gaye,Gloomy,10084,gloomy,112
I Never Loved a Man (The Way I Love You),Aretha Franklin,Gloomy,10084,gloomy,112
Drown in My Own Tears,Aretha Franklin,Gloomy,10084,gloomy,112
Play with Fire,The Rolling Stones,Gloomy,10084,gloomy,112
Outshined,Soundgarden,Gloomy,10084,gloomy,112
Never Had a Dream Come True,Stevie Wonder,Gloomy,10084,gloomy,112
Rooster,Alice in Chains,Gloomy,10084,gloomy,112
Angel Eyes,Frank Sinatra,Gloomy,10084,gloomy,112
It''s Alright  Ma (I''m Only Bleeding),Bob Dylan,Gloomy,10084,gloomy,112
Not Dark Yet,Bob Dylan,Gloomy,10084,gloomy,112
Love Sick,Bob Dylan,Gloomy,10084,gloomy,112
Stripped,Depeche Mode,Gloomy,10084,gloomy,112
House of the Rising Sun,Bob Dylan,Gloomy,10084,gloomy,112
Blue Christmas,Elvis Presley,Gloomy,10084,gloomy,112
Pitiful,Aretha Franklin,Gloomy,10084,gloomy,112
Warszawa,David Bowie,Gloomy,10084,gloomy,112
Mystery Train/Tiger Man,Elvis Presley,Gloomy,10084,gloomy,112
Addendum  for violin  cello & piano,Chick Corea,Graceful,10085,graceful,181
Every Now and Then,Alan Jackson,Graceful,10085,graceful,181
Taillights Blue,Alan Jackson,Graceful,10085,graceful,181
Till the End,Alan Jackson,Graceful,10085,graceful,181
Gimmie That Girl,Joe Nichols,Graceful,10085,graceful,181
Walk with You,Ringo Starr,Graceful,10085,graceful,181
Unthinkable (I''m Ready),Alicia Keys,Graceful,10085,graceful,181
Love Your Love the Most,Eric Church,Graceful,10085,graceful,181
Baby Lee,John Lee Hooker,Greasy,10086,greasy,40
Fashion,David Bowie,Greasy,10086,greasy,40
Walkin'' the Boogie,John Lee Hooker,Greasy,10086,greasy,40
You Got the Silver,The Rolling Stones,Greasy,10086,greasy,40
Fortune Teller,Alison Krauss,Greasy,10086,greasy,40
Freight Loader,Eric Clapton,Greasy,10086,greasy,40
Crawling King Snake,John Lee Hooker,Greasy,10086,greasy,40
House Rent Boogie,John Lee Hooker,Greasy,10086,greasy,40
Send Me Your Pillow,John Lee Hooker,Greasy,10086,greasy,40
Let''s Make It,John Lee Hooker,Greasy,10086,greasy,40
Whiskey and Wimmen,John Lee Hooker,Greasy,10086,greasy,40
Dusty Road,John Lee Hooker,Greasy,10086,greasy,40
Huckle up Baby,John Lee Hooker,Greasy,10086,greasy,40
Capricorn,Motorhead,Greasy,10086,greasy,40
It''s Only Rock ''N Roll (But I Like It),The Rolling Stones,Greasy,10086,greasy,40
Problem Child,AC/DC,Greasy,10086,greasy,40
Let It Bleed,The Rolling Stones,Greasy,10086,greasy,40
Bitch,The Rolling Stones,Greasy,10086,greasy,40
Little Red Rooster,The Rolling Stones,Greasy,10086,greasy,40
Done Somebody Wrong,The Allman Brothers Band,Greasy,10086,greasy,40
What''s New?,George Benson,Greasy,10086,greasy,40
Burning Love,Elvis Presley,Greasy,10086,greasy,40
Stone Dead Forever,Motorhead,Greasy,10086,greasy,40
Sharpshooter,Motorhead,Greasy,10086,greasy,40
Five Long Years,Eric Clapton,Greasy,10086,greasy,40
Before They Make Me Run,The Rolling Stones,Greasy,10086,greasy,40
Tear Ya Down,Motorhead,Greasy,10086,greasy,40
Drown in My Own Tears,Aretha Franklin,Greasy,10086,greasy,40
Give It Away,Red Hot Chili Peppers,Greasy,10086,greasy,40
Suck My Kiss,Red Hot Chili Peppers,Greasy,10086,greasy,40
Here I Am (Come and Take Me),Al Green,Greasy,10086,greasy,40
Call Me (Come Back Home),Al Green,Greasy,10086,greasy,40
Good Rockin'' Mama,John Lee Hooker,Greasy,10086,greasy,40
Big Legs  Tight Skirt,John Lee Hooker,Greasy,10086,greasy,40
